################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2024-06-15 22:30:18 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2024-06-15 16:16:53", "1285248", "480266cc35f6d3f9188b3733ccbf4f3c046056bb", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:52", "1285246", "82e42641696554e468e1658020a4c23f3bbd03cd734ed364f0e67799cf32e2ed", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:50", "1285244", "d1e3704e52f72d144fbc057b6b7b3b92", "md5_hash", "payload", "win.luca_stealer", "None", "Luca Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:50", "1285245", "34c8d956ef49a8ac7564ac4f79f688b4a8ce45ed", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:49", "1285243", "1f5d12d1ad8cd4df7ff6b9fd6d0e163fbafe5912548daac49ddc7712199372d3", "sha256_hash", "payload", "win.luca_stealer", "None", "Luca Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:47", "1285241", "88325c041ceeb171c6aba3c16217ead8", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:47", "1285242", "04bbc00a67ccffa7a2f62a81c997e8b03041f835", "sha1_hash", "payload", "win.luca_stealer", "None", "Luca Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:46", "1285240", "a50745dac3f937c5d3a94bb5cedbe20821365c6f711f5d16bd44805ee2909852", "sha256_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:44", "1285238", "ca10e185b83ea1c56523fca52e6d1b58", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:44", "1285239", "20a1799951576ffa42b44a9d167d88de4251a091", "sha1_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:43", "1285237", "25052e652348eeeb3ad0ecc69508efd27e0417b87631065f4619142c550181f8", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:41", "1285235", "a9c54782e05bac7b7b9b8cea3d913260", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:41", "1285236", "59a165fa4ce56624548cd140f22e6b816a6754ff", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:40", "1285234", "35083d29c840025e95d9e6e262ef81e55c510530924ff2500b0c454552cb0a84", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:38", "1285232", "27ee0221771b3adbf03377147d9e0d9c", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:38", "1285233", "6aa281e9055792938a5ae86939f26c4cdc1f1c66", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:37", "1285231", "2ff74fcd1612681df0dfde60f997141935a1f802bbff47be49f1fcf99b3b3982", "sha256_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:35", "1285229", "e492236d89fd48b8306cc81580bd43fb", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:35", "1285230", "12844a806a7fea8ecd56e1fa2cca05d136d2dd7e", "sha1_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:34", "1285228", "d14720f5a13dbaa1ed082dd049b459ff3782a02675a5edaa8412c1704bdfceee", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:32", "1285226", "cb003bbeea2b07a7736ffae165a8563d", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:32", "1285227", "07a84e406d742108134c7c9fc5adf2b0b6301a2a", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:31", "1285225", "344247795680662bfc3249718825f42fd5f6250fc4d872b9b01ae761d1500c60", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:29", "1285223", "336e10c99d696c1b052ecb751bf0669c", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:29", "1285224", "68e2d0168d3c9115f3f47572c8098a564236a1d7", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:28", "1285222", "12cae3c51e1df519f6c55e40b5ff5bd5905cdf6a5e5b4333ddf730f500531b02", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:26", "1285220", "6f5ec28062ca6d4425335da4d654c897", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:26", "1285221", "ed520e384c320d26a5f643d2b55647cc96552a45", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:24", "1285219", "d13d426640a0f2cc07aa6837bc16d786eb17f3e1799e97a1bb18495051cf8947", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:22", "1285217", "b41dd27dda53abde22c1efb83d437589", "md5_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:22", "1285218", "d2a72aa3a855684221e2370120436b2e97380d8e", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:21", "1285216", "6b1e728a6381d59dc94de689a1c714143e8100c8c8ba143ae7f0d8221395c873", "sha256_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:19", "1285214", "3db6a404d2c91a867cefab626a3485b0", "md5_hash", "payload", "win.asyncrat", "None", "AsyncRAT", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:19", "1285215", "83d8f2dce2bd3bdb97515c177e406c9fe4e54b33", "sha1_hash", "payload", "win.blackremote", "BlackRAT", "BlackRemote", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:18", "1285213", "6a455e9b962aa68ed3b1261574b2f341137109b103c01f7efc53946ffd8eeefe", "sha256_hash", "payload", "win.asyncrat", "None", "AsyncRAT", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:16", "1285212", "eb78e47188766d5f6241e33ccf0ffe710804fbcb", "sha1_hash", "payload", "win.asyncrat", "None", "AsyncRAT", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:15", "1285210", "4b0097a52abd8d9ba97a33d29154f929af53f2e33d7d5fcfee7e6f48b4f37d1d", "sha256_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:15", "1285211", "082edd9de95d89234c4ce966cb8ef0c2", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:13", "1285209", "5339fd0536ff85f1178fcd8950fd2276abdc9f58", "sha1_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:12", "1285207", "bb699b79153a7c8e6417f6a2e9a3f6ec17dc08256de9ed6125c99b1e5f317062", "sha256_hash", "payload", "win.amadey", "None", "Amadey", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:12", "1285208", "1131f00e08abcfc9a3bc03a8c87e6237", "md5_hash", "payload", "win.amadey", "None", "Amadey", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:10", "1285206", "f70660824b4b003c6b70d1ddb02c8f750c3c6384", "sha1_hash", "payload", "win.amadey", "None", "Amadey", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:09", "1285204", "bdf8ef0a24b1b9ba71a13b952efb5d41ae80b761fbf8bf433d1a36cf53b92668", "sha256_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:09", "1285205", "1272bf402ae8ccbb3cf205ff7a41c254", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:07", "1285203", "52d28b2b076f582ccda0304a1e2a430c771ab8c6", "sha1_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:05", "1285201", "8c255ded1340d62d0b2edb007b6f9880007ee07e806c0ac176ce845a28ff9141", "sha256_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:05", "1285202", "113835dd31fad6c8639724879be38053", "md5_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:03", "1285200", "cc7ca35ae0b71242ffde8a3385dcb2aa1a4a69c4", "sha1_hash", "payload", "win.agent_tesla", "AgenTesla,AgentTesla,Negasteal", "Agent Tesla", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:02", "1285198", "78dce046c6d8027465335ac9b06d7ae1667a8e08b011543166582cd2593f80b7", "sha256_hash", "payload", "win.ramnit", "Nimnul", "Ramnit", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:02", "1285199", "777396c8d1529dad186a2e954ab9a40c", "md5_hash", "payload", "win.ramnit", "Nimnul", "Ramnit", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:16:00", "1285197", "603d6a74e359c52f2bf46728fae0c8cce5bb89b3", "sha1_hash", "payload", "win.ramnit", "Nimnul", "Ramnit", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:59", "1285196", "d436dc7faa63db35b10524ac82ab7631", "md5_hash", "payload", "win.darkeye", "None", "DarkEye", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:58", "1285195", "38d268feb35fa6346055b9f3112b11b5d91160b498e8f7c118000eff212df82b", "sha256_hash", "payload", "win.darkeye", "None", "DarkEye", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:57", "1285194", "6ab9c92dd929172e0cea97e2d32c0325a1c54d7a", "sha1_hash", "payload", "win.darkeye", "None", "DarkEye", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:56", "1285193", "8e4c0eeb469f011e6aea3dbd07106515", "md5_hash", "payload", "win.ramnit", "Nimnul", "Ramnit", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:55", "1285192", "624ff6d75bbbab4429dac47cee8b2f1ae95358915442021f80ded0eeb1110188", "sha256_hash", "payload", "win.ramnit", "Nimnul", "Ramnit", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:54", "1285191", "6ca6c70bdba3071e88c27da45ee30df3dcea0783", "sha1_hash", "payload", "win.ramnit", "Nimnul", "Ramnit", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:53", "1285190", "0973e2226ff43e68cf9b1e3b4cb25dd7", "md5_hash", "payload", "win.darkeye", "None", "DarkEye", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:52", "1285189", "139644cd9f3599b644b6ae1f25b41042738fea3081bcb69ca52bc32499dc5127", "sha256_hash", "payload", "win.darkeye", "None", "DarkEye", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:50", "1285187", "ae71820f8b18694d0cd16d2b3b1845a2", "md5_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:50", "1285188", "8b0b4f486c188da4f411f02ea6b72f60bdee3001", "sha1_hash", "payload", "win.darkeye", "None", "DarkEye", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:49", "1285186", "f8f1a1e6c0e2434c90e90939850b6ada68132ae0d065e9099c833880be84f928", "sha256_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:47", "1285185", "2e73e7c5378204cbf1b3c86cb8113f07c9d36cb6", "sha1_hash", "payload", "win.formbook", "win.xloader", "Formbook", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:46", "1285184", "6c63f5db1f5beff0a1cb3af035ca3d4c", "md5_hash", "payload", "win.darkeye", "None", "DarkEye", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:45", "1285183", "565e3379fa532b07aac8fb1b9dbdd6673fdac87c399a7800235c88e7dabe7f28", "sha256_hash", "payload", "win.darkeye", "None", "DarkEye", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:43", "1285181", "2ca46e1c431bc4a3e5a01921e1e13a50", "md5_hash", "payload", "win.younglotus", "DarkShare", "YoungLotus", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:43", "1285182", "d0479b0f56db0526e9e59ff816ed143873e9dd79", "sha1_hash", "payload", "win.darkeye", "None", "DarkEye", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:42", "1285180", "f764089e78f3fb6366d1e292c4636a8513f712876b51130f3f20be5083f22b48", "sha256_hash", "payload", "win.younglotus", "DarkShare", "YoungLotus", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:40", "1285179", "a62740e220e752ff326879eef1b9e16f1bdd9978", "sha1_hash", "payload", "win.younglotus", "DarkShare", "YoungLotus", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:38", "1285177", "3281d57fa722b506b76e2221ab97e94890ddd7dd7e2fe153f9e382728a9e870b", "sha256_hash", "payload", "win.strelastealer", "None", "StrelaStealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:38", "1285178", "37413e77a44940fab9c34f89f587ca6a", "md5_hash", "payload", "win.strelastealer", "None", "StrelaStealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:36", "1285176", "8fbdf89b4f701cd1e334b53b2c8b28cfbfa5dcdf", "sha1_hash", "payload", "win.strelastealer", "None", "StrelaStealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:35", "1285174", "7193ff366e3ef4c3c91c66be1f3c1d03701cf8c6a3034817749ba69650df187d", "sha256_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:35", "1285175", "418f825c59e0d356af1f50468043ff76", "md5_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:32", "1285173", "4cb9afa9418ec197194afb1c3b47a5d41fb5345f", "sha1_hash", "payload", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:31", "1285172", "942715d709254c42060164e09ef42d93", "md5_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:30", "1285171", "7d5b3bdac4a4ec938eb89beeba3e13214954d3987b94813922583b9ca335ba92", "sha256_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:27", "1285169", "4ccf2acb05c24e61503cd8bff61f2d50", "md5_hash", "payload", "win.meterpreter", "None", "Meterpreter", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:27", "1285170", "5dd237d4404d6a7b85709721e8739db6a1ff6fd4", "sha1_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:26", "1285168", "55a1086f0cdfbcfea457383682f1802df855441bf77e6d075e9acd79272756de", "sha256_hash", "payload", "win.meterpreter", "None", "Meterpreter", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:24", "1285167", "4c3d1fe63401c304fc838f9c5dd2e21e48591a7d", "sha1_hash", "payload", "win.meterpreter", "None", "Meterpreter", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:23", "1285166", "4fb2e04c13d6e6f444639b0ecc9a69c3", "md5_hash", "payload", "win.webmonitor", "RevCode", "WebMonitor RAT", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:22", "1285165", "19f95db09b659ec363b560cc4e7161bd51e18fe5b3c4ed5199708de544c11f25", "sha256_hash", "payload", "win.webmonitor", "RevCode", "WebMonitor RAT", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:20", "1285164", "9884b3332ee0c0d3eb739c8c77f46f6385005198", "sha1_hash", "payload", "win.webmonitor", "RevCode", "WebMonitor RAT", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:19", "1285163", "50070a7e7cfe0dbe435a939d7a843e09", "md5_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:18", "1285162", "543bfe3632fb966f9796417c4c9cf5637bfc23ced01d9504e51e59b9471c5eab", "sha256_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:15:16", "1285161", "6f381fa2851ceef43ea6380437c4ef9540299fe1", "sha1_hash", "payload", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "95", "None", "None", "0", "Grim"
"2024-06-15 16:08:12", "1285160", "47.113.107.52:50050", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 16:08:10", "1285159", "124.156.166.78:8765", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 16:07:57", "1285158", "92.118.170.81:63845", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 16:07:16", "1285157", "47.243.57.229:50050", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 16:03:48", "1285156", "123.249.11.152:6443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 16:03:46", "1285155", "123.249.11.152:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 16:02:38", "1285154", "156.242.47.220:4396", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 13:05:18", "1285153", "185.236.228.125:15140", "ip:port", "botnet_cc", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "100", "None", "RedLineStealer", "0", "abuse_ch"
"2024-06-15 12:45:29", "1285152", "90.188.254.248:5655", "ip:port", "botnet_cc", "win.rms", "Gussdoor,Remote Manipulator System,RuRAT", "RMS", "", "100", "None", "RemoteManipulator", "0", "abuse_ch"
"2024-06-15 12:10:15", "1285151", "5.35.98.86:4444", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "None", "Meterpreter", "0", "abuse_ch"
"2024-06-15 11:24:11", "1285150", "136.243.151.21:9999", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/136.243.151.21", "AsyncRAT,HETZNER-AS", "0", "drb_ra"
"2024-06-15 11:24:09", "1285148", "136.243.151.21:6606", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/136.243.151.21", "AsyncRAT,HETZNER-AS", "0", "drb_ra"
"2024-06-15 11:24:09", "1285149", "136.243.151.21:9990", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/136.243.151.21", "AsyncRAT,HETZNER-AS", "0", "drb_ra"
"2024-06-15 11:24:06", "1285147", "136.243.151.21:2000", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/136.243.151.21", "AsyncRAT,HETZNER-AS", "0", "drb_ra"
"2024-06-15 11:24:01", "1285146", "98.67.161.144:80", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/98.67.161.144", "AsyncRAT,MICROSOFT-CORP-MSN-AS-BLOCK", "0", "drb_ra"
"2024-06-15 11:23:57", "1285145", "213.252.247.202:8808", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/213.252.247.202", "AsyncRAT,IST-AS", "0", "drb_ra"
"2024-06-15 11:23:56", "1285144", "213.252.247.202:555", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/213.252.247.202", "AsyncRAT,IST-AS", "0", "drb_ra"
"2024-06-15 11:23:50", "1285143", "213.195.117.131:8808", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/213.195.117.131", "AsyncRAT,XTRA Telecom", "0", "drb_ra"
"2024-06-15 11:23:49", "1285142", "213.195.117.131:7707", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/213.195.117.131", "AsyncRAT,XTRA Telecom", "0", "drb_ra"
"2024-06-15 11:23:48", "1285141", "213.195.117.131:6606", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/213.195.117.131", "AsyncRAT,XTRA Telecom", "0", "drb_ra"
